Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENST00000512507.5,271.75915927211514,-0.5378224700722245,0.16362951446701765,-3.286830446353441,0.0010132181962219792,0.035859482854321126
ENST00000692640.1,5.107878712779338,-2.853833739713548,0.8682165389107239,-3.2870068834371735,0.0010125835859084984,0.035859482854321126
ENST00000296444.7,220.4392463620886,-1.2465684130115189,0.3793499604576667,-3.286064433768747,0.0010159776675057902,0.035886415824104574
ENST00000375224.1,391.96157180780784,-0.8179111662151269,0.24893389359326212,-3.2856561009387004,0.0010174514798408838,0.03590395630906008
ENST00000392995.7,246.99350204398021,-0.38192312543620494,0.11624048970551557,-3.285629012780069,0.00101754932019419,0.03590395630906008
ENST00000421340.5,66.37151102078332,0.7657863383337005,0.2330826865047703,3.2854707049123864,0.0010181212902647565,0.03590517078244147
ENST00000375645.8,236.5927779742647,0.7331822183570098,0.223172003818065,3.285278645231491,0.0010188156059433066,0.035910696350067134
ENST00000530778.2,10.257676950647076,-1.9185704354199844,0.5841330965080034,-3.2844748001600306,0.0010217263476266691,0.03599429834566231
ENST00000538423.5,99.6425492543911,0.7479258528080471,0.22777727228533162,3.2835842018124475,0.0010249602113662113,0.03603220650420775
ENST00000494114.1,4.448766117042495,-2.3268724507256153,0.7086366934556778,-3.2835901276556623,0.0010249386626857363,0.03603220650420775
ENST00000677095.1,12.297194349280751,-1.1482174911041005,0.34967540067856934,-3.2836667631635077,0.001024660023817803,0.03603220650420775
ENST00000551271.5,57.37067820390754,-0.7969446055301015,0.24269665358931505,-3.2837066096455962,0.001024515173789118,0.03603220650420775
ENST00000497184.5,26.61667679659997,-1.9475885052701172,0.5934232460759342,-3.281955194961986,0.0010308998428752174,0.03622194850342308
ENST00000650592.2,295.1877882205326,0.8914457655982557,0.27163408718281606,3.281789023033372,0.0010315075205702714,0.03622424465245568
ENST00000648349.2,45.11830872503109,-1.3082528329529248,0.3988825942868464,-3.2797942344210878,0.0010388282266005256,0.036462161096981346
ENST00000396591.8,1103.3565590052674,-0.36904570053079816,0.11252684451633695,-3.2796236499568696,0.001039456483482648,0.036465050608056715
ENST00000606098.1,7.553964634641122,-2.5327031992778157,0.7724494543666227,-3.278794728846731,0.0010425143805920909,0.03654434916162306
ENST00000635253.2,298.06068289709805,0.6349985449252178,0.19368177277323895,3.2785663608555926,0.0010433582934277806,0.03654434916162306
ENST00000541696.1,533.328454449314,0.4949780644110937,0.1509738106780173,3.2785690590186944,0.00104334831892594,0.03654434916162306
ENST00000623265.1,7.6008118288557505,-2.168582108158568,0.6615095735068787,-3.2782323869663816,0.0010445936013628444,0.0365684407806236
ENST00000420353.7,202.65991859916747,0.8757140924139049,0.2672149504455218,3.2771897341591307,0.0010484588952261928,0.036675974757240194
ENST00000646001.2,63.30066096957891,0.9096696022827893,0.2775830650477849,3.277107708736457,0.001048763538436518,0.036675974757240194
ENST00000323798.8,4340.894402631649,0.4694491427395837,0.14326422911535952,3.276806399185472,0.00104988330816246,0.03669592134244026
ENST00000490187.1,15.048169217492104,-1.1398940639195703,0.3481171201757589,-3.2744556295997613,0.0010586576314948538,0.03697250101587751
ENST00000689162.1,41.889756501486666,0.7301711007075765,0.22299453988305648,3.2743900415252103,0.0010589034111353369,0.03697250101587751
ENST00000503088.1,143.12431527776087,0.7499140577685043,0.22904897335352506,3.274033700256108,0.001060239659425512,0.03698500891599626
ENST00000607927.1,16.456382656551614,-1.1099760301471318,0.33902758028386243,-3.2739992103821356,0.0010603690761764955,0.03698500891599626
ENST00000345358.12,745.5783585993755,0.5715937457899138,0.17459593643229115,3.273808987024046,0.001061083116094144,0.036990597941749616
ENST00000608279.2,24.878213708340827,1.0535027118431386,0.32181426166047516,3.273635874331198,0.0010617333144297735,0.03699395670528027
ENST00000582359.5,6.060303832991721,-1.7037681511202538,0.5205192076675266,-3.2732089921425316,0.0010633382274760025,0.037015184348773926
ENST00000619224.1,371.4809620361836,0.8483198661796374,0.25918491011859696,3.2730295362930892,0.0010640135823513934,0.037015184348773926
ENST00000396366.6,98.11733220636876,-1.0330374801687254,0.31562940847871496,-3.272944321468037,0.0010643344143549175,0.037015184348773926
ENST00000551312.6,21.811062066430342,0.9791179152456038,0.2991605350786886,3.2728846235953717,0.0010645592288827546,0.037015184348773926
ENST00000380647.8,29.060720935239857,-1.306160668897392,0.3992097082921166,-3.271865993653705,0.0010684020347554203,0.03712182527183108
ENST00000659257.1,13.556105355987441,-1.114755746342865,0.3407205838020926,-3.271759322267335,0.0010688051965069218,0.03712182527183108
ENST00000506871.5,18.00423788025458,-3.246152191701754,0.9922124527375988,-3.271630166246496,0.0010692935267090308,0.03712182527183108
ENST00000369503.9,109.96215988310247,0.6929725621997315,0.21194032948036132,3.2696587945237825,0.0010767728135433507,0.03736205886120237
ENST00000467822.5,5.71366002974791,-5.669688650226837,1.734466525204943,-3.2688371714506927,0.0010799042739334996,0.03743182463576242
ENST00000520511.1,257.69851613182226,-0.9752577176471735,0.29834721484945564,-3.268868181455232,0.0010797859323881122,0.03743182463576242
ENST00000377083.5,374.04863800787734,0.9392763039558719,0.28736737003396395,3.2685558692514705,0.0010809783381022506,0.03744961987302994
ENST00000372577.2,1361.7963231358879,0.5884314287080036,0.18008649492207124,3.2674933729074755,0.0010850440672560088,0.03757098674354477
ENST00000274867.9,187.2607718123991,1.0200370710068118,0.31234560295056485,3.265732129317837,0.0010918147767962443,0.03774672681228175
ENST00000323523.8,120.31762382195306,1.1125032583543837,0.3406462187848232,3.2658611691712958,0.0010913173883244731,0.03774672681228175
ENST00000341567.8,1020.7997188910026,0.44547606432858705,0.1364002296056671,3.265948053140803,0.0010909826091916176,0.03774672681228175
ENST00000490473.1,6.412391793746906,-1.5313556619454394,0.46900771016969994,-3.265096988259218,0.00109426600646236,0.037811900484038735
ENST00000527958.6,1018.0489401917471,0.47456136624243744,0.14536377781699858,3.264646622213358,0.0010960072080874724,0.03783292271679309
ENST00000335698.4,6769.0932097159375,0.24720108669846177,0.07571822168176759,3.2647502966645354,0.00109560615587377,0.03783292271679309
ENST00000539480.5,63.47879089052257,1.1976343327576984,0.3668729931090475,3.2644385257372153,0.0010968126141976406,0.03784116826070104
ENST00000296122.10,1944.7030588054624,0.8245865844839374,0.25271998578521265,3.262846750809632,0.0011029914693900414,0.03803469912567807
ENST00000544831.5,4.903478880244187,-2.716992124700243,0.8329348142120081,-3.2619504892116113,0.001106484671846023,0.03813546809663739
ENST00000321998.10,159.9284345189747,0.6058196827344231,0.18573831233632856,3.261684006460797,0.0011075252664801555,0.03815164654423698
ENST00000225964.10,440.0698872545899,-1.0560188667298385,0.32378945982195156,-3.261436821663472,0.0011084913130169443,0.03815414839079353
ENST00000520339.5,4.598883876952939,-2.5496606581581465,0.7817752069627172,-3.261373135717439,0.0011087403363555144,0.03815414839079353
ENST00000382044.9,744.2969340750252,0.4734184816492415,0.14516690206960406,3.2612012442219696,0.00110941272082755,0.03815762784498217
ENST00000321765.10,120.43617233789784,1.1711625177220273,0.35915812648109396,3.260854847408491,0.0011107688598597837,0.038169559132470755
ENST00000531244.1,7.3354273212332055,-6.029602539921809,1.8491885061743307,-3.2606748959283083,0.0011114739724025454,0.038169559132470755
ENST00000643071.1,39.412185251923454,-8.459718484855594,2.5944235310005794,-3.2607314818768134,0.0011112522043606454,0.038169559132470755
ENST00000449739.6,55.48364742428853,0.5142596878844317,0.1577267039332791,3.2604478192987005,0.0011123643283284523,0.03818050511118738
ENST00000645516.1,209.30641819693423,-0.8110462093713778,0.24882194682624117,-3.2595445044795524,0.0011159127134920592,0.03828262649460123
ENST00000693295.2,16.986423557225237,-1.468651430392871,0.4507094455789828,-3.258532619626457,0.0011199000080497552,0.0383996925758087
ENST00000488915.1,15.022093274991969,-5.2953640441728895,1.625330483465586,-3.2580229670472503,0.0011219132592714032,0.03840957162469201
ENST00000649315.1,3.3434073049743076,-3.6449878486868776,1.1187711450405926,-3.258028118480501,0.0011218928931320796,0.03840957162469201
ENST00000501499.3,6.590668202606941,1.4306753657200388,0.43912081321062724,3.2580449905338598,0.001121826192032587,0.03840957162469201
ENST00000578820.1,132.48258574519625,0.6465683264035266,0.19849819544054778,3.257300777815788,0.0011247718124541997,0.03848770924234929
ENST00000263097.9,1673.0965060219276,-0.2633154982051599,0.08084418301566626,-3.257074144148797,0.0011256702559176747,0.03849872968446757
ENST00000645563.1,13.876043606110395,7.584671254245031,2.3289152290513195,3.2567399446885994,0.0011269963328985368,0.03852435673471078
ENST00000533845.1,114.26191607429779,1.2265829244604152,0.37669949273193876,3.256131075635023,0.0011294159901672047,0.03858732053566664
ENST00000526368.1,5.804137019229419,-3.3852336767955764,1.0397492970395772,-3.25581723059027,0.0011306650913263184,0.03861024750002562
ENST00000379214.9,2543.8310021187094,-0.7677875333642411,0.2358408936988167,-3.2555318177548673,0.001131802141172247,0.03862932663130254
ENST00000555755.5,106.88728707948458,1.229904336646327,0.3778896985314831,3.2546648967300706,0.0011352623334966437,0.038727636518679685
ENST00000423832.5,511.67645355952,0.3888826591161024,0.11952197492230861,3.2536498779315104,0.0011393260636967586,0.03880183932206892
ENST00000613102.5,712.5173017604006,-0.5694534258502284,0.175004724501967,-3.2539317293906995,0.0011381962965193635,0.03880183932206892
ENST00000532240.2,16.562830392335208,-1.2818841341322689,0.393986777650675,-3.25362221995389,0.001139436983158165,0.03880183932206892
ENST00000354396.6,183.07483180800668,0.8372527354390612,0.2573358178775492,3.253541393283464,0.0011397611873805913,0.03880183932206892
ENST00000463589.5,7.408608473288047,-3.8104318400194193,1.1716823533746659,-3.252103122526902,0.001145544519222546,0.03897885920374464
ENST00000398734.8,612.9563490603956,0.26946036319022915,0.08289067617758432,3.250792195408557,0.0011508394149332688,0.03913908751581098
ENST00000376762.8,262.9243139268167,0.650589004097949,0.2001593642966157,3.250355067744133,0.001152610016836445,0.0391549194847838
ENST00000440803.7,6.7127261040184365,-2.0955719766698735,0.6447172021223883,-3.2503739155265565,0.001152533621280525,0.0391549194847838
ENST00000372360.9,280.30757926895916,-1.2371561802141156,0.38063495692494087,-3.2502431994391836,0.0011530635480218243,0.0391549194847838
ENST00000529445.1,4.343567172972367,4.197925425361466,1.2918489980467565,3.249548075439641,0.0011558853854950226,0.039230796970911856
ENST00000676097.1,30.85524494963498,2.0119138368404874,0.6191816376453748,3.249311210990361,0.0011568483874858622,0.03924354047421568
ENST00000644371.2,56.74456768149752,0.7486443964714666,0.23041397466379657,3.2491275651306935,0.0011575955329155795,0.039248952297240215
ENST00000529369.2,63.905008167893186,-0.8321738873836009,0.25615139239260104,-3.2487580083427194,0.0011591003908579065,0.039280036279534754
ENST00000371429.4,279.5086988634889,0.6306398679315857,0.19412828073825597,3.2485728794038016,0.0011598549267941626,0.03928567443219538
ENST00000337659.11,14.824635637754136,2.035444571313161,0.6267371654086004,3.2476844898549393,0.0011634820844020196,0.0393885566880631
ENST00000474393.5,57.1424428945729,1.1632264973428459,0.35819187205707187,3.2474955131240533,0.0011642549981195833,0.039394756000202355
ENST00000559886.1,4.372874866908556,-5.289687808022102,1.6290827825258651,-3.247034383250022,0.0011661430086321244,0.03943866132586032
ENST00000647860.1,6.107886456464063,-5.768459024764371,1.7769049341891154,-3.246352077578527,0.0011689417732791219,0.03945340919879013
ENST00000498133.5,222.39840034545554,-0.47488262371651097,0.14627952018948553,-3.2464053963354824,0.0011687228405175888,0.03945340919879013
ENST00000454902.1,47.36025338842837,-0.8615109233218385,0.26536990907286145,-3.2464529468761185,0.0011685276246610635,0.03945340919879013
ENST00000481352.6,52.117649299241,-0.8980988559979712,0.2766309719929723,-3.2465593043601317,0.0011680910895412939,0.03945340919879013
ENST00000454224.1,12.152618709946495,1.3322603237068196,0.41041805971292017,3.2461055067574542,0.0011699547135336408,0.03946765410897273
ENST00000500444.3,11.308242608778643,1.5269213174844811,0.4704503956555733,3.245658482987806,0.0011717932052821409,0.03950972001696886
ENST00000580299.2,17.477842784216104,7.915844331134034,2.4395127657151394,3.244846447365696,0.0011751397264090115,0.03958259348752573
ENST00000569217.1,176.9708632955965,-1.2340005790928854,0.3802915810228785,-3.2448800885198863,0.00117500091097228,0.03958259348752573
ENST00000392000.4,172.6053307647825,-1.0277410613367282,0.31675616764511827,-3.244581057339255,0.0011762353520369307,0.039599528278203
ENST00000585357.1,10.000735382072898,-1.861608055167899,0.5737900415115897,-3.2444063516050012,0.0011769571153611108,0.039603865775027725
ENST00000485191.5,3.738748191145106,-3.2181532814598164,0.9925622084974304,-3.242268599296714,0.0011858220334792188,0.039882072962845384
ENST00000324219.9,428.3424412438949,0.2687745899846703,0.08292515411516699,3.2411708226842055,0.001190398274550868,0.039905133237024326
ENST00000588315.5,21.976638521122908,-1.4390745673677068,0.44398528788779196,-3.241266336130045,0.0011899994657836243,0.039905133237024326
ENST00000546732.1,17.25282890162146,7.897267995378612,2.4367078803425226,3.24095803977476,0.0011912871766120686,0.039905133237024326
ENST00000482979.5,29.073321282142985,-1.4080105573748303,0.4344359052590633,-3.2410087203432325,0.0011910754025704704,0.039905133237024326
ENST00000432996.2,5.519087875657248,-2.455934853429671,0.7577654099233249,-3.2410226453569275,0.0011910172215398376,0.039905133237024326
ENST00000605844.6,101.38039611062169,1.4634373465281174,0.45141994917636796,3.2418535095717678,0.001187550480754668,0.039905133237024326
ENST00000409192.7,10.870732411803038,-2.2607129575725504,0.6974166478900699,-3.2415529001379597,0.0011888036812922479,0.039905133237024326
ENST00000379645.8,130.58844937921882,1.3174935472397002,0.40642334275899233,3.2416778482651507,0.0011882826409432264,0.039905133237024326
ENST00000583931.6,804.7060511274216,0.48088912198977146,0.14838848073135436,3.240744292411642,0.0011921807250776216,0.03991504729365145
ENST00000692789.2,30.214463100742304,-0.8942534292058584,0.2760329709537145,-3.2396616466364367,0.0011967161309872226,0.04004682227112252
ENST00000457982.3,3.86076286186154,-1.8593036227606474,0.5739993247412273,-3.2392087283358153,0.0011986182153519345,0.040090388120288985
ENST00000382788.7,99.01105872195821,-0.5927751179020966,0.18302854447931538,-3.2387031191688678,0.0012007448802646404,0.040141418184382584
ENST00000348706.9,331.7711264998159,0.5238906540181162,0.16178959420966893,3.238098572267803,0.0012032922670066515,0.040186351841221137
ENST00000374298.4,24.474489575059817,0.9123955485931512,0.2817653350881149,3.238139809880526,0.0012031183450368404,0.040186351841221137
ENST00000264914.10,606.0823670988265,0.30364153561239543,0.09378411979093507,3.2376647164709507,0.0012051234865533124,0.04022739538272961
ENST00000661538.1,59.04928131522723,0.9870835833045231,0.3048919104367804,3.2374869569036853,0.001205874517742554,0.04023235891013794
ENST00000287590.6,37.28771381036172,1.3493436048623868,0.41685253920514953,3.2369806537230223,0.0012080160103255444,0.04024350194198724
ENST00000310706.9,4806.62156517417,-0.303508129367558,0.09375608621670763,-3.2372098880709452,0.0012070459911069156,0.04024350194198724
ENST00000450331.7,36.621995051031114,-8.353535583656862,2.5805858842951075,-3.23706939361898,0.0012076404166154048,0.04024350194198724
ENST00000439435.3,164.2951639282998,1.2282212177490563,0.3794914671579641,3.2364923168030195,0.0012100848393974304,0.04029232640214953
ENST00000552240.6,1491.0207270428339,-0.5683561154809913,0.17562496347224374,-3.2361920779605797,0.0012113584190670166,0.04029455888603701
ENST00000377705.6,254.23666613902444,-0.26578326456471607,0.0821279229959842,-3.236210717001964,0.001211279318300597,0.04029455888603701
ENST00000465645.1,530.1567620991717,-0.7846753424783035,0.24248721346159569,-3.235945233056908,0.0012124064349264864,0.04030934565180673
ENST00000537089.5,3.502375521979379,2.484029894847955,0.7677303968670618,3.235549751559574,0.0012140872549695977,0.04034514632260663
ENST00000263918.9,368.8967827224736,0.641111698995375,0.19815686510529862,3.2353746545934428,0.0012148321147729972,0.04034982410449904
ENST00000232519.9,13.05417444237594,7.497757878838604,2.317950609159695,3.234649543096475,0.0012179212236093325,0.04041891626318065
ENST00000633835.2,571.180253414058,1.4806718903905303,0.45776009971870324,3.2346023414893814,0.0012181225624724173,0.04041891626318065
ENST00000557410.5,44.873963142501765,1.3268565219877066,0.41025694364220083,3.2342085674603567,0.001219803407401372,0.040454592251225045
ENST00000608721.1,36.797807594954094,0.8391085431851603,0.2594804687859732,3.2338023247417538,0.0012215397204191007,0.04049207150653767
ENST00000557162.1,8.488380751609045,-1.8809169309180225,0.5818646470017328,-3.2325678155738187,0.001226830127172438,0.040627825495248376
ENST00000610343.5,106.6129541445931,0.6538101372968403,0.2022663805977345,3.2324212029933532,0.0012274598294668866,0.040627825495248376
ENST00000448127.1,11.406989144560521,7.305487804497017,2.2599688461024714,3.2325612882213033,0.0012268581558605828,0.040627825495248376
ENST00000563229.5,5.190271457104732,-2.7130076500416473,0.8394353349191582,-3.231943590155069,0.0012295132514413604,0.040675635520938204
ENST00000658425.1,57.286310730360526,1.543194445548277,0.47766624207921565,3.2306960584674416,0.001234891794789177,0.040813143266278225
ENST00000425518.5,448.4837339495161,0.5682798678441094,0.175894200484668,3.230805030968853,0.001234421111728764,0.040813143266278225
ENST00000664834.1,5.820155460802069,2.281801060693136,0.7063680619566367,3.2303287529344917,0.0012364795123923579,0.0408454068005614
ENST00000573312.1,3.3621824704121277,-3.442364036191755,1.0660771914163583,-3.229000736446048,0.0012422357490594897,0.0409843102603373
ENST00000481269.1,5.408239233987878,-5.605214384439981,1.735933344569829,-3.228934107391649,0.0012425252010237902,0.0409843102603373
ENST00000647798.1,134.2237792686975,-1.6119195054346274,0.49918228047832214,-3.229120039858121,0.0012417176231059573,0.0409843102603373
ENST00000532972.5,520.2934174432131,0.563144601314305,0.17442936654338914,3.228496511074718,0.0012444277685110612,0.04102680571072449
ENST00000657001.1,1911.4116459533732,0.5871385760997114,0.18188921918186837,3.2280009708142194,0.0012465855106734113,0.04107766778486424
ENST00000489870.1,7.38412178810043,-2.4749511519351737,0.7667599888655928,-3.2278042514931147,0.0012474430476116774,0.04108565627326153
ENST00000322244.10,260.43926354882916,0.3053139828293259,0.09463034258982382,3.2263856863829874,0.0012536429876533989,0.04123848642772115
ENST00000680175.1,5.943464700040619,1.9742205689904182,0.611937884317071,3.226178047782854,0.0012545528703346014,0.04123848642772115
ENST00000463900.5,216.4888157646541,-0.9063650140837495,0.28093516997669826,-3.226242603084999,0.001254269920491227,0.04123848642772115
ENST00000643777.4,33557.723757793894,0.5229246439676262,0.16208646622858572,3.226207937867935,0.0012544218529349743,0.04123848642772115
ENST00000157812.7,1334.1242295791226,0.3269447757644447,0.10135495034905585,3.2257405744710157,0.0012564718961822537,0.04128125127083003
ENST00000393381.3,351.0652219074202,0.37614189605543086,0.11663590699510959,3.224923659840036,0.001260062641801756,0.0413788712372205
ENST00000635641.1,6.610968625653256,-3.039989901724594,0.9428191277101305,-3.22436171729774,0.0012625381560296906,0.04141967520818229
ENST00000548825.7,385.8224843345447,0.3527871261355419,0.10941306754473354,3.224360070073941,0.001262545419107392,0.04141967520818229
ENST00000591909.5,198.13016818777862,-0.49857940246829685,0.15463689693445645,-3.224194305189802,0.0012632765208768135,0.041423314646757914
ENST00000654233.1,45.97196814827385,0.9096577800924575,0.28219380869786115,3.2235213957738122,0.001266248386250969,0.041500389946637496
ENST00000265586.10,197.2415870861416,1.3538417225514798,0.42002096913010367,3.2232717460639932,0.0012673525902578543,0.04151620839317465
ENST00000649323.1,11.966763031176486,7.374692911822337,2.2883253524458125,3.2227466710273975,0.0012696779058194376,0.04157199315750172
ENST00000679247.1,950.6583512103313,0.326160146480002,0.1012132526736006,3.222504344681279,0.001270752385411286,0.04158678825632603
ENST00000537971.5,172.53078857245006,2.524290022781718,0.7836782811790542,3.2210794702436956,0.0012770873034015774,0.04175319106383013
ENST00000281924.6,436.2862721257307,1.3856564134601383,0.4301721411942971,3.2211672508896267,0.0012766961940782872,0.04175319106383013
ENST00000495880.2,118.36919894886891,0.5427100834936529,0.1684967031395314,3.220894375863467,0.001277912359530326,0.04175972511862456
ENST00000259711.11,414.0055459698388,-0.7437699647456545,0.23093080793734683,-3.220748116671573,0.0012785646562299424,0.04176061009693045
ENST00000366991.5,113.72614260981635,0.95774950905175,0.2973863905652601,3.2205559482103343,0.0012794221694306628,0.04176819373653553
ENST00000490035.7,9.802610896067595,-1.4680446384687789,0.45587971010213,-3.2202456172921035,0.0012808080798836967,0.041788399876431195
ENST00000326092.8,313.5440679169545,1.0884396468460875,0.338025017682057,3.2199973076249138,0.0012819180068091073,0.041788399876431195
ENST00000608951.5,47.90133846939278,-1.2103138579377184,0.37586116531507424,-3.220108831736168,0.0012814193920073077,0.041788399876431195
ENST00000245458.11,526.355746846903,0.44799411527914085,0.1391446646215422,3.2196284097391326,0.0012835685940884268,0.04182179545050848
ENST00000250896.9,159.31391313906406,0.4907344991870939,0.15243911244890834,3.2192164550391817,0.0012854141521538062,0.0418615079858417
ENST00000412517.3,6.553069703524577,-4.106479875177171,1.2757384982470046,-3.218904094232396,0.001286815161742081,0.041866308774184395
ENST00000338492.9,349.05837140396125,0.5367034324680353,0.16673193249394347,3.2189600662580404,0.00128656401080966,0.041866308774184395
ENST00000274137.10,2397.802314057938,0.1525017490122894,0.04738150484405543,3.218592349783136,0.0012882148120232076,0.04189144116566608
ENST00000557201.5,90.2764925470626,-43.2808512266689,13.451074912635368,-3.217650002529739,0.001292454250739124,0.04198008543503242
ENST00000479401.6,33.23204104369794,1.2249462218705127,0.38070568520087694,3.2175674529897753,0.001292826237983377,0.04198008543503242
ENST00000589038.1,13.06073879033059,-1.3359597864573154,0.4151741993389633,-3.2178295004468453,0.0012916457327015142,0.04198008543503242
ENST00000582192.1,32.14757298652159,-1.2931403834522572,0.4019372068433431,-3.217269666593132,0.001294168953444748,0.04200326582914893
ENST00000428545.6,305.63432974798155,0.4912360021123617,0.15271788030678002,3.2166240202232097,0.0012970845873284977,0.042077449211277165
ENST00000696209.1,6.379846734907081,-5.827852011305383,1.8125573279956324,-3.215264930544269,0.0013032418378432031,0.04225666762956258
ENST00000569209.1,6.72125762154369,-1.5592993688834325,0.48503854284637077,-3.21479476606732,0.0013053781538534778,0.04228488283631871
ENST00000674964.1,15.284873395165791,7.721956354584087,2.4019996579398684,3.2148032698751527,0.0013053394858835532,0.04228488283631871
ENST00000373212.6,6930.469536107071,-0.2403922576851992,0.07479009007480811,-3.2142260752025975,0.0013079664690005982,0.042348188235785726
ENST00000376582.7,1233.8722658676372,0.3455473122953731,0.10751970281478364,3.2138045702248847,0.0013098879438770976,0.04238703603237014
ENST00000698328.1,3.8666369059179533,-3.9519094088768525,1.2297129160514952,-3.2136845578284254,0.0013104355092799403,0.04238703603237014
ENST00000368845.6,782.6201340118358,-0.4630420633239657,0.1441101981254761,-3.213111003572399,0.0013130553110742306,0.04245121802898943
ENST00000425195.6,7.068553141483186,1.5305731968464733,0.47646148174850267,3.2123755129787743,0.001316421856042658,0.04253946853048539
ENST00000355485.7,141.05180179399574,0.6835553731683012,0.21282067823695577,3.2118841967378127,0.0013186751826908029,0.0425916780235249
ENST00000552576.3,218.73113342125725,-0.5790149907304845,0.18031904662053577,-3.2110584077619166,0.0013224705235058724,0.04269361824410403
ENST00000568650.1,4.547128235430203,-1.7894322794085749,0.5573702256328371,-3.2104913343314254,0.0013250826377227223,0.04275728005026643
ENST00000445299.6,18.94442007261061,-1.4736941379777453,0.45913280807497214,-3.2097338984695356,0.0013285790459745786,0.04280806020107381
ENST00000522136.5,45.3940044350314,-1.534726349593706,0.478111344386509,-3.209976855000163,0.0013274566053522964,0.04280806020107381
ENST00000547148.5,63.68447280554114,-0.7180656638161116,0.22371474059550833,-3.209737820157429,0.0013285609211244975,0.04280806020107381
ENST00000685721.2,5.135643080313899,2.079254289870289,0.647959320395227,3.208927203334361,0.0013323121998837714,0.04286631073171321
ENST00000455785.7,3438.593753045751,0.5181311528212633,0.16145682375356013,3.2091003698432314,0.0013315100200556472,0.04286631073171321
ENST00000604516.2,98.8815000292106,0.39308765892256337,0.122496106767092,3.2089808345497928,0.0013320637099701591,0.04286631073171321
ENST00000367312.5,1756.7335836749637,-1.6417548383280522,0.5116665280871839,-3.208642246866518,0.00133363320830047,0.042888154316428305
ENST00000356613.4,32.800794999437436,1.0584666450672944,0.32990725366275553,3.2083763946254473,0.0013348667424156397,0.04290716515539472
ENST00000531115.5,11.838678967342274,-1.9887596359992195,0.6199937113522167,-3.207709367989719,0.0013379663305233924,0.04298611018806131
ENST00000691236.2,240.45145438736472,0.5626471890006266,0.17541446116102655,3.2075302416722025,0.0013387998380847807,0.04299220980049752
ENST00000510038.1,150.85400946239895,-10.182998320781914,3.175201930185508,-3.207039597694809,0.0013410853481673434,0.043024233787458954
ENST00000283195.11,581.8226318632798,0.9147338382342618,0.2852220723212141,3.207093444030861,0.0013408343462810468,0.043024233787458954
ENST00000472418.5,3.561583737769757,-4.100215156255003,1.2787470697570553,-3.206431712124266,0.0013439219836706895,0.04307777994212241
ENST00000704582.1,27.24022407756483,-7.927743140718327,2.4724705164319607,-3.206405531645695,0.0013440442764227792,0.04307777994212241
ENST00000564166.1,4.18476859951555,-5.221067282586399,1.6285267915935007,-3.206006379224272,0.0013459100462560262,0.04311688999022783
ENST00000460675.5,497.5269823672284,0.32814519984934043,0.10236783810239548,3.2055497696562334,0.0013480473196154123,0.04312331066398077
ENST00000393450.5,15404.332487907748,-0.19879953701688002,0.06201466619034834,-3.20568583577767,0.001347410101415744,0.04312331066398077
ENST00000541627.2,4.421756398967649,-5.313852646026422,1.657629311315099,-3.2056941861209105,0.0013473710045482773,0.04312331066398077
ENST00000696368.1,12.96908795940606,-2.208295509878843,0.6889720069514698,-3.2052035316354908,0.0013496700585422382,0.043154553322293086
ENST00000567499.5,94.96165940613291,-0.9042187763928774,0.2822170046728304,-3.2039840315119337,0.0013553999402621576,0.043267509986511334
ENST00000595764.1,63.97408446084351,-1.1868112922116512,0.370442931189137,-3.2037628263061686,0.0013564416850578604,0.043267509986511334
ENST00000529221.6,205.27827074374613,-0.4437370503510443,0.13850351035364938,-3.203796417997087,0.00135628344064804,0.043267509986511334
ENST00000484723.6,16.288904144680355,7.814197519948224,2.4389894453650283,3.2038668862622828,0.0013559515326653046,0.043267509986511334
ENST00000432735.5,7.949676217060552,-4.956945860494495,1.5472261665010032,-3.203762945468051,0.0013564411236775796,0.043267509986511334
ENST00000649235.1,5577.807238152468,0.5180280786209507,0.16170924746250892,3.2034536475166737,0.0013578989706659827,0.043272664048980745
ENST00000526528.1,93.07222186524734,0.9347156023906553,0.2917719647644511,3.2035826442244226,0.0013572907811362014,0.043272664048980745
ENST00000685249.1,6.042870752734156,-5.749139659732852,1.794916519899203,-3.2030122827415424,0.0013599818051445369,0.0433183713365876
ENST00000300289.10,161.11032859967202,0.4563898060117256,0.14250995437723676,3.2025117684314206,0.0013623473364205046,0.04337303526638284
ENST00000679360.1,12.009193909538206,7.37917698854855,2.3048511993900282,3.201584983230773,0.001366737532548352,0.04348815819692242
ENST00000538485.6,4.691523810641276,-3.10698356583858,0.9704854220425447,-3.2014737112685596,0.0013672655060864311,0.04348815819692242
ENST00000465020.5,55.895735144261494,0.5838564706444717,0.18244528324904252,3.200173006651492,0.001373451177908842,0.043643338714197524
ENST00000559381.5,148.24390823380284,1.0042596505693548,0.31381067794473655,3.2002086644935943,0.0013732812588273901,0.043643338714197524
ENST00000492611.5,113.84854170145621,1.1151312099566386,0.34849321230672725,3.199864934457182,0.0013749200313589692,0.04366923850432287
ENST00000542451.1,53.436807957491745,-0.6801654208810135,0.21263315094353197,-3.1987741227690414,0.0013801325530489903,0.043813960907012485
ENST00000216181.11,807.6473916126461,-0.6385537258507644,0.1996628310204658,-3.1981602313617974,0.0013830740855437069,0.04387809804300353
ENST00000664183.1,4.553230457334965,-5.34248643260284,1.670530171094159,-3.198078385560456,0.0013834666957895235,0.04387809804300353
